wavelength_nm,If,abs_xs
939.919,0.000243152,3.85923e-21
939.969,0.000281669,4.43149e-21
940.018,0.000243238,3.79344e-21
940.068,0.000262525,4.0584699999999996e-21
940.118,0.000223543,3.42565e-21
940.168,0.000262616,3.98929e-21
940.218,0.000281915,4.24505e-21
940.268,0.000281963,4.20872e-21
940.318,0.000204436,3.02487e-21
940.368,0.000223734,3.28152e-21
940.418,0.000126369,1.83728e-21
940.468,0.000282157,4.0664899999999996e-21
940.518,0.00022385,3.1980099999999998e-21
940.568,0.000223888,3.17065e-21
940.618,0.000282302,3.96302e-21
940.668,0.000263067,3.66079e-21
940.718,0.000224003,3.09e-21
940.768,0.000204752,2.7998e-21
940.818,0.00024391,3.3061699999999998e-21
940.868,0.000263248,3.5371899999999996e-21
940.918,0.000243993,3.24989e-21
940.968,0.000302481,3.9938e-21
941.018,0.000224235,2.93487e-21
941.068,0.000282739,3.66835e-21
941.118,0.000282788,3.63701e-21
941.168,0.000126695,1.6152599999999998e-21
941.218,0.000205069,2.59169e-21
941.267,0.000224428,2.8116399999999997e-21
941.317,0.000263656,3.27432e-21
941.367,0.000244372,3.0083999999999997e-21
941.417,0.000263747,3.21864e-21
941.467,0.000224582,2.71683e-21
941.517,0.000263838,3.1639299999999997e-21
941.567,0.00024454,2.90698e-21
941.617,0.000166122,1.95759e-21
941.667,0.000205387,2.39923e-21
941.717,0.000322617,3.73585e-21
941.767,0.00028342,3.2533999999999998e-21
941.817,0.000264108,3.00534e-21
941.867,0.000264152,2.97969e-21
941.917,0.000283562,3.17081e-21
941.967,0.000322888,3.5791499999999995e-21
942.017,0.00028366,3.11697e-21
942.067,0.000283709,3.0904e-21
942.117,0.000362353,3.91273e-21
942.167,0.000303728,3.2511799999999998e-21
942.217,0.000323167,3.42918e-21
942.267,0.000245126,2.57847e-21
942.317,0.000264561,2.75872e-21
942.367,0.000284003,2.9357099999999997e-21
942.417,0.000362728,3.7169e-21
942.466,0.000323446,3.2855799999999997e-21
942.516,0.000284151,2.8613299999999997e-21
942.566,0.000323558,3.22985e-21
942.616,0.000343566,3.39979e-21
942.666,0.000343626,3.37085e-21
942.716,0.000323726,3.1480599999999998e-21
942.766,0.000363168,3.50094e-21
942.816,0.000323838,3.0947e-21
942.866,0.000343864,3.2575399999999997e-21
942.916,0.000304517,2.85976e-21
942.966,0.000265157,2.46851e-21
943.016,0.000324062,2.9907099999999998e-21
943.066,0.000304675,2.78739e-21
943.116,0.000304728,2.76369e-21
943.166,0.000304781,2.7401799999999998e-21
943.216,0.000304834,2.71688e-21
943.266,0.000324343,2.86569e-21
943.316,0.000284939,2.4957e-21
943.366,0.000363923,3.15987e-21
943.416,0.000305045,2.62567e-21
943.466,0.00036405,3.10638e-21
943.516,0.000285136,2.41194e-21
943.566,0.000285186,2.39144e-21
943.616,0.000265755,2.2091899999999998e-21
943.666,0.00030531,2.51601e-21
943.715,0.000383853,3.1358499999999997e-21
943.765,0.000226371,1.8332999999999998e-21
943.815,0.000324963,2.60896e-21
943.865,0.000285483,2.2721399999999998e-21
943.915,0.000305575,2.41098e-21
943.965,0.000345178,2.69986e-21
944.015,0.000266125,2.0635099999999998e-21
944.065,0.000325245,2.5000899999999998e-21
944.115,0.000305788,2.33017e-21
944.165,0.000285781,2.15886e-21
944.215,0.000246789,1.84817e-21
944.265,0.000345538,2.5652899999999997e-21
944.315,0.000246875,1.81694e-21
944.365,0.000365192,2.6644699999999998e-21
944.415,0.000266498,1.9275699999999998e-21
944.465,0.000306165,2.19532e-21
944.515,0.000365388,2.5973099999999997e-21
944.565,0.000325819,2.2959999999999997e-21
944.615,0.000325875,2.2765399999999997e-21
944.665,0.000365579,2.53182e-21
944.715,0.000365643,2.5103699999999998e-21
944.765,0.000385266,2.62222e-21
944.815,0.000385333,2.5999999999999998e-21
944.865,0.0003854,2.57798e-21
944.914,0.000425149,2.81928e-21
944.964,0.000444795,2.92407e-21
945.014,0.000464993,3.03043e-21
945.064,0.000444951,2.8747599999999998e-21
945.114,0.000465155,2.9793299999999997e-21
945.164,0.000543584,3.45159e-21
945.214,0.000565448,3.55941e-21
945.264,0.00056555,3.5292999999999996e-21
945.314,0.000581982,3.60048e-21
945.364,0.000685529,4.20447e-21
945.414,0.000701986,4.2682199999999995e-21
945.464,0.000723894,4.36343e-21
945.514,0.000702231,4.19631e-21
945.564,0.000800428,4.7418199999999994e-21
945.614,0.000882312,5.1818e-21
945.664,0.000844319,4.91588e-21
945.714,0.000920789,5.31485e-21
945.764,0.000882784,5.05152e-21
945.814,0.000921111,5.22537e-21
945.864,0.00101945,5.7333299999999995e-21
945.914,0.00101963,5.6848799999999996e-21
945.964,0.00100344,5.5463899999999996e-21
946.014,0.000981794,5.37995e-21
946.064,0.00102018,5.5420799999999996e-21
946.113,0.00100398,5.4070899999999994e-21
946.163,0.0010806,5.76955e-21
946.213,0.00106441,5.6340999999999996e-21
946.263,0.00100451,5.27124e-21
946.313,0.00108117,5.6246099999999995e-21
946.363,0.00106497,5.4926099999999994e-21
946.413,0.00114167,5.83746e-21
946.463,0.00108175,5.48345e-21
946.513,0.00108195,5.4371999999999996e-21
946.563,0.00114229,5.691e-21
946.613,0.00106594,5.26484e-21
946.663,0.00116458,5.702559999999999e-21
946.713,0.0011648,5.65448e-21
946.763,0.0012252,5.8964899999999996e-21
946.813,0.00124184,5.9251199999999994e-21
946.863,0.00122564,5.7975099999999995e-21
946.913,0.00128608,6.0310699999999996e-21
946.963,0.00124251,5.77659e-21
947.013,0.00136322,6.2832599999999996e-21
947.063,0.00138538,6.3304499999999995e-21
947.113,0.00146233,6.6245999999999995e-21
947.163,0.0014626,6.56881e-21
947.213,0.00158344,7.05036e-21
947.263,0.00158373,6.990989999999999e-21
947.312,0.00156757,6.86015e-21
947.362,0.00162817,7.06411e-21
947.412,0.00166686,7.16979e-21
947.462,0.00166716,7.10945e-21
947.512,0.00178817,7.559929999999999e-21
947.562,0.00176654,7.40432e-21
947.612,0.00180529,7.50167e-21
947.662,0.00194834,8.02657e-21
947.712,0.0019487,7.95905e-21
947.762,0.00200946,8.13671e-21
947.812,0.00207024,8.31083e-21
947.862,0.00207062,8.24095e-21
947.912,0.00202704,7.99821e-21
947.962,0.00195048,7.63004e-21
948.012,0.00192886,7.48067e-21
948.062,0.00195121,7.50239e-21
948.112,0.0018526,7.06208e-21
948.162,0.00173194,6.54546e-21
948.212,0.00163324,6.11948e-21
948.262,0.00145198,5.3936399999999995e-21
948.312,0.0013532,4.98355e-21
948.362,0.00123237,4.49961e-21
948.412,0.00111149,4.0234599999999995e-21
948.462,0.00102911,3.6933e-21
948.511,0.000952208,3.388e-21
948.561,0.0008918,3.14585e-21
948.611,0.000831369,2.90753e-21
948.661,0.000792955,2.7494e-21
948.711,0.000671861,2.3095599999999998e-21
948.761,0.000671987,2.2901999999999998e-21
948.811,0.000694166,2.3455e-21
948.861,0.00067224,2.2519499999999998e-21
948.911,0.000589638,1.95831e-21
948.961,0.000633879,2.0872099999999998e-21
949.011,0.000611929,1.99767e-21
949.061,0.000551343,1.78446e-21
949.111,0.000573524,1.84035e-21
949.161,0.00069508,2.2113e-21
949.211,0.00057374,1.80964e-21
949.261,0.000590415,1.8462899999999998e-21
949.311,0.000590526,1.83083e-21
949.361,0.000535392,1.64568e-21
949.411,0.000590749,1.80029e-21
949.461,0.000535594,1.61824e-21
949.511,0.000613082,1.8365e-21
949.561,0.0005745,1.7062e-21
949.611,0.00061332,1.80591e-21
949.661,0.000591315,1.72622e-21
949.71,0.000674409,1.95195e-21
949.76,0.000713267,2.04675e-21
949.81,0.000735537,2.0926099999999998e-21
949.86,0.000796562,2.2468399999999997e-21
949.91,0.000713671,1.9958199999999998e-21
949.96,0.000774705,2.14798e-21
950.01,0.000758229,2.0843199999999997e-21
950.06,0.00083591,2.27822e-21
950.11,0.000874839,2.36393e-21
950.16,0.000874999,2.3441599999999997e-21
950.21,0.000897328,2.38343e-21
950.26,0.00087532,2.30511e-21
950.31,0.000980819,2.56086e-21
950.36,0.000919997,2.38154e-21
950.41,0.000897976,2.30468e-21
950.46,0.000959154,2.44067e-21
950.51,0.00102035,2.57422e-21
950.56,0.000981697,2.4555399999999998e-21
950.61,0.00103738,2.57266e-21
950.66,0.00102092,2.51022e-21
950.71,0.0010211,2.4892499999999997e-21
950.76,0.00102129,2.46845e-21
950.81,0.00103814,2.4877599999999998e-21
950.86,0.00106055,2.5197799999999998e-21
950.909,0.00106075,2.4987299999999997e-21
950.959,0.0011832,2.7634099999999997e-21
951.009,0.00116119,2.68885e-21
951.059,0.00118364,2.71746e-21
951.109,0.00120609,2.7454e-21
951.159,0.00116183,2.62208e-21
951.209,0.00116204,2.6001999999999998e-21
951.259,0.00114556,2.54147e-21
951.309,0.00114577,2.52026e-21
951.359,0.00104025,2.26864e-21
951.409,0.00102375,2.21362e-21
951.459,0.00104064,2.23098e-21
951.509,0.00096288,2.0466699999999998e-21
951.559,0.000879512,1.85354e-21
951.609,0.00084068,1.7566e-21
951.659,0.000779546,1.61499e-21
951.709,0.000818699,1.68165e-21
951.759,0.000740822,1.50872e-21
951.809,0.000679639,1.37233e-21
951.859,0.000718799,1.4390499999999999e-21
951.909,0.00065759,1.30529e-21
951.959,0.000719073,1.41518e-21
952.009,0.00059647,1.1639e-21
952.059,0.000618904,1.1973899999999999e-21
952.108,0.000702739,1.34802e-21
952.158,0.00059681,1.13508e-21
952.208,0.000541091,1.0203499999999999e-21
952.258,0.000658466,1.2311199999999999e-21
952.308,0.000619493,1.1483999999999999e-21
952.358,0.00065872,1.2107299999999999e-21
952.408,0.000658849,1.20066e-21
952.458,0.000597502,1.0795999999999999e-21
952.508,0.000703826,1.2608999999999999e-21
952.558,0.00070396,1.25042e-21
952.608,0.000620215,1.0923e-21
952.658,0.000681856,1.19065e-21
