wavelength_nm,If,abs_xs
939.919,-0.000112566,-1.29102e-20
939.959,0.000144762,1.6452599999999998e-20
939.999,-1.60884e-05,-1.8119499999999998e-21
940.038,-4.82761e-05,-5.38792e-21
940.078,8.0479e-05,8.90075e-21
940.118,-4.82985e-05,-5.29338e-21
940.158,-8.05164e-05,-8.744599999999999e-21
940.198,1.61071e-05,1.73352e-21
940.238,-1.61108e-05,-1.71825e-21
940.278,8.05723e-05,8.51552e-21
940.318,1.61183e-05,1.6881199999999999e-21
940.358,-1.61218e-05,-1.67323e-21
940.398,-0.000112878,-1.1609299999999999e-20
940.438,-8.06448e-05,-8.21925e-21
940.478,1.61326e-05,1.6293699999999999e-21
940.518,-0.000112953,-1.1304999999999999e-20
940.558,-8.06993e-05,-8.00392e-21
940.598,8.0718e-05,7.93346e-21
940.638,-0.000113032,-1.1009099999999999e-20
940.678,-0.000113058,-1.09122e-20
940.718,-1.61549e-05,-1.54518e-21
940.758,4.84758e-05,4.5947199999999995e-21
940.798,-1.61624e-05,-1.5181099999999999e-21
940.838,-1.61662e-05,-1.5047499999999999e-21
940.878,1.617e-05,1.49152e-21
940.918,8.08683e-05,7.39196e-21
940.958,-4.85322e-05,-4.3961599999999994e-21
940.998,4.85436e-05,4.3575099999999994e-21
941.038,4.85549e-05,4.3191999999999995e-21
941.078,1.61889e-05,1.42709e-21
941.118,-4.85774e-05,-4.24358e-21
941.158,-4.85887e-05,-4.20628e-21
941.198,4.86002e-05,4.1693099999999996e-21
941.237,-4.86114e-05,-4.13266e-21
941.277,1.62078e-05,1.36546e-21
941.317,-1.62115e-05,-1.35346e-21
941.357,1.62153e-05,1.34157e-21
941.397,1.62191e-05,1.32979e-21
941.437,-1.62228e-05,-1.3181e-21
941.477,1.62267e-05,1.3065299999999999e-21
941.517,-1.62304e-05,-1.29505e-21
941.557,8.11706e-05,6.41834e-21
941.597,-4.87137e-05,-3.81718e-21
941.637,8.12086e-05,6.3061199999999995e-21
941.677,-0.000113719,-8.75107e-21
941.717,-1.62494e-05,-1.23918e-21
941.757,-8.12665e-05,-6.1415699999999994e-21
941.797,-4.87716e-05,-3.65262e-21
941.837,-1.62613e-05,-1.2068699999999999e-21
941.877,4.87955e-05,3.58887e-21
941.917,4.88075e-05,3.55742e-21
941.957,-8.1365e-05,-5.87702e-21
941.997,-0.000113938,-8.155639999999999e-21
942.037,0.000146525,1.03938e-20
