wavelength_nm,If,abs_xs
919.935,0.00228339,1.2365299999999998e-20
920.034,0.0015775,8.45114e-21
920.134,0.00265718,1.4082699999999998e-20
920.234,0.00130335,6.83354e-21
920.334,0.00228528,1.1853499999999998e-20
920.434,0.00130391,6.69074e-21
920.534,0.00148096,7.51786e-21
920.634,0.00193313,9.708149999999999e-21
920.734,0.00181563,9.02045e-21
920.834,0.00193395,9.50547e-21
920.934,0.00169846,8.258669999999999e-21
921.034,0.00175781,8.4558e-21
921.134,0.00203352,9.677489999999999e-21
921.233,0.00126681,5.9642299999999994e-21
921.333,0.00103099,4.80207e-21
921.433,0.00207422,9.55793e-21
921.533,0.00179909,8.201529999999999e-21
921.633,0.0007954,3.58726e-21
921.733,0.000697114,3.1103999999999998e-21
921.833,0.000776057,3.42565e-21
921.933,0.00140667,6.143e-21
922.033,0.00071729,3.0989999999999998e-21
922.133,0.00262934,1.1238599999999999e-20
922.233,0.00207792,8.786899999999999e-21
922.333,0.00140793,5.89022e-21
922.433,0.00148714,6.1552399999999996e-21
922.532,0.00121129,4.96004e-21
922.632,0.00117209,4.74837e-21
922.732,0.00148814,5.96448e-21
922.832,0.00200177,7.9376e-21
922.932,0.00113342,4.44646e-21
923.032,0.000699161,2.7136299999999998e-21
923.132,0.000343736,1.3199199999999999e-21
923.232,0.000659968,2.5072499999999998e-21
923.332,0.000917058,3.44686e-21
923.432,0.00115448,4.29304e-21
923.532,0.0012536,4.61206e-21
923.632,0.000719905,2.62039e-21
923.732,0.00153114,5.51393e-21
923.831,0.00141278,5.03361e-21
923.931,0.00143291,5.05104e-21
924.031,0.00178957,6.24125e-21
924.131,0.000681154,2.3503299999999998e-21
924.231,0.000701114,2.3935e-21
924.331,0.00127578,4.3090499999999994e-21
924.431,0.000741085,2.4765e-21
924.531,0.000741267,2.45081e-21
924.631,0.000186352,6.09587e-22
924.731,0.000384686,1.24501e-21
924.831,0.000226109,7.24026e-22
924.931,0.000603102,1.91071e-21
925.031,0.000781847,2.45074e-21
925.13,0.00096068,2.9793699999999998e-21
925.23,0.00131826,4.0450099999999996e-21
925.33,0.000583823,1.7724399999999998e-21
925.43,0.00159699,4.79695e-21
925.53,0.000862265,2.5626e-21
925.63,0.00139905,4.11387e-21
925.73,0.00173734,5.0545e-21
925.83,0.000664095,1.91162e-21
925.93,0.000843252,2.40163e-21
926.03,0.000684317,1.92836e-21
926.13,0.00102274,2.8515199999999998e-21
926.23,0.00106281,2.93191e-21
926.329,0.00100336,2.73864e-21
926.429,0.000406227,1.09706e-21
926.529,0.00068519,1.83087e-21
926.629,0.00148229,3.9189099999999995e-21
926.729,0.00128339,3.3572099999999997e-21
926.829,0.000566113,1.46525e-21
926.929,0.000984974,2.52244e-21
927.029,0.00120461,3.05234e-21
927.129,0.00096553,2.42072e-21
927.229,0.00154446,3.8313e-21
927.329,0.000107783,2.64555e-22
927.429,0.000367348,8.921479999999999e-22
927.529,0.00150573,3.61828e-21
927.628,0.00154608,3.67606e-21
927.728,0.00210596,4.95449e-21
927.828,-9.19353e-05,-2.14007e-22
927.928,0.00104755,2.41279e-21
928.028,0.000727882,1.6588499999999999e-21
928.128,0.00220824,4.9796e-21
928.228,0.00118844,2.65173e-21
928.328,0.00164906,3.6407399999999995e-21
928.428,0.000828758,1.81045e-21
928.528,0.000728861,1.5754699999999999e-21
928.628,0.00191077,4.08675e-21
928.728,0.00153063,3.2392799999999998e-21
928.828,0.00155109,3.2480599999999997e-21
928.927,0.00153148,3.17329e-21
929.027,0.000429094,8.79752e-22
929.127,0.00101085,2.0507099999999998e-21
929.227,0.000910818,1.82837e-21
929.327,0.00209506,4.16143e-21
929.427,0.00195514,3.84271e-21
929.527,0.00189544,3.68626e-21
929.627,0.00123319,2.3731399999999998e-21
929.727,0.00199696,3.8026e-21
929.827,0.000771689,1.4540199999999999e-21
929.927,0.00129456,2.41363e-21
930.027,0.00209919,3.87278e-21
930.126,0.00193887,3.53948e-21
930.226,0.00173822,3.13992e-21
930.326,0.00224181,4.00717e-21
930.426,0.00274567,4.8563799999999994e-21
930.526,0.00304847,5.33545e-21
930.626,0.00202214,3.5021e-21
930.726,0.00143846,2.46514e-21
930.826,0.00262788,4.45634e-21
930.926,0.00154009,2.58434e-21
931.026,0.00285119,4.7343299999999994e-21
931.126,0.00281164,4.61982e-21
931.226,0.0033572,5.45852e-21
931.326,0.00238948,3.8444599999999995e-21
931.425,0.00279392,4.44816e-21
931.525,0.00275435,4.33932e-21
931.625,0.00239158,3.72841e-21
931.725,0.00328128,5.06199e-21
931.825,0.00166537,2.54231e-21
931.925,0.0032832,4.9596799999999996e-21
932.025,0.00273815,4.09312e-21
932.125,0.00152524,2.2561899999999997e-21
932.225,0.00213272,3.12188e-21
932.325,0.00134396,1.9467599999999998e-21
932.425,0.00191127,2.7396399999999997e-21
932.525,0.00213464,3.0278999999999998e-21
932.624,0.00191243,2.6844199999999997e-21
932.724,0.00229806,3.1920699999999997e-21
932.824,0.00266363,3.6613e-21
932.924,0.00329304,4.47927e-21
933.024,0.00290865,3.91519e-21
933.124,0.00327474,4.36205e-21
933.224,0.00358018,4.7192199999999995e-21
933.324,0.00333765,4.35372e-21
933.424,0.0031965,4.1262e-21
933.524,0.00325842,4.1623499999999996e-21
933.624,0.0035439,4.47991e-21
933.724,0.00472394,5.9094899999999996e-21
933.824,0.00385109,4.76747e-21
933.923,0.00259125,3.1744999999999997e-21
934.023,0.00281587,3.4138099999999995e-21
934.123,0.00444494,5.3327799999999995e-21
934.223,0.00393738,4.67475e-21
934.323,0.00404045,4.7472699999999996e-21
934.423,0.00420466,4.8888799999999996e-21
934.523,0.00449122,5.16785e-21
934.623,0.0033919,3.86239e-21
934.723,0.00431054,4.85749e-21
934.823,0.00414877,4.6266699999999995e-21
934.923,0.00408892,4.5126e-21
935.023,0.00451883,4.93532e-21
935.122,0.00396901,4.28986e-21
935.222,0.0038273,4.09381e-21
935.322,0.00295004,3.12275e-21
935.422,0.00391147,4.09754e-21
935.522,0.00299279,3.1026699999999997e-21
935.622,0.00338231,3.47015e-21
935.722,0.00391527,3.97535e-21
935.822,0.0038142,3.83262e-21
935.922,0.00346744,3.44811e-21
936.022,0.00326382,3.2120299999999998e-21
936.122,0.00299862,2.92049e-21
936.222,0.00336837,3.2466699999999998e-21
936.321,0.00298003,2.8426399999999998e-21
936.421,0.00378058,3.56898e-21
936.521,0.0048483,4.5296199999999995e-21
936.621,0.00468577,4.33251e-21
936.721,0.00396901,3.6318599999999996e-21
936.821,0.00243062,2.20116e-21
936.921,0.00333494,2.9889099999999997e-21
937.021,0.00362362,3.2140899999999998e-21
937.121,0.00473447,4.15603e-21
937.221,0.00372879,3.23942e-21
937.321,0.00321596,2.76506e-21
937.421,0.00329926,2.8073999999999998e-21
