wavelength_nm,If,abs_xs
904.946,-0.000270178,-1.88496e-22
905.146,0.00136743,9.41757e-22
905.346,0.000166514,1.13206e-22
905.546,-5.18715e-05,-3.48125e-23
905.745,-0.000297612,-1.97172e-22
905.945,8.46533e-05,5.536460000000001e-23
906.145,-0.000734648,-4.7431e-22
906.345,0.000166614,1.06192e-22
906.545,-0.000215804,-1.35781e-22
906.745,-0.00021583,-1.34059e-22
906.945,0.000357944,2.19484e-22
907.144,0.00112318,6.799e-22
907.344,0.000549368,3.283e-22
907.544,-0.000434633,-2.56415e-22
907.744,-0.000571389,-3.32788e-22
907.944,-0.000653497,-3.75749e-22
908.144,-0.000462161,-2.62342e-22
908.343,0.000659167,3.69397e-22
908.543,0.000987538,5.46359e-22
908.743,0.000248976,1.35991e-22
908.943,0.000632115,3.40862e-22
909.143,0.000851165,4.53138e-22
909.343,8.48594e-05,4.46018e-23
909.543,0.000413415,2.14525e-22
909.742,-0.000353244,-1.8097e-22
909.942,-0.000298532,-1.50997e-22
910.142,0.00126282,6.30617e-22
910.342,0.00123564,6.09204e-22
910.542,0.000550794,2.68109e-22
910.742,-0.000518011,-2.48952e-22
910.941,0.00107185,5.08587e-22
911.141,0.000386599,1.81114e-22
911.341,0.000935151,4.32549e-22
911.541,-0.000353837,-1.61593e-22
911.741,-0.00032648,-1.47211e-22
911.941,0.000139953,6.23067e-23
912.141,0.000634037,2.78702e-22
912.34,0.000936162,4.06303e-22
912.54,0.000744154,3.18888e-22
912.74,0.000332341,1.40617e-22
912.94,0.00022253,9.296630000000001e-23
913.14,-5.22112e-05,-2.1537e-23
913.34,0.000442536,1.80242e-22
913.539,0.000140219,5.63903e-23
913.739,0.00129529,5.14346e-22
913.939,0.00113058,4.43288e-22
914.139,0.000553069,2.1412099999999997e-22
914.339,2.7507e-06,1.05153e-24
914.539,-0.000217497,-8.20983e-23
914.739,0.000636162,2.3711199999999997e-22
914.938,0.000471061,1.73368e-22
915.138,-0.000355472,-1.29183e-22
915.338,0.00121559,4.36216e-22
915.538,-0.000328121,-1.16268e-22
915.738,0.00116118,4.06298e-22
915.938,0.00176858,6.11069e-22
916.137,0.000444361,1.51608e-22
916.337,0.000831036,2.79982e-22
916.537,0.0013837,4.60339e-22
916.737,0.00102501,3.36741e-22
916.937,0.000776621,2.51946e-22
917.137,0.000998084,3.19742e-22
917.337,0.00160691,5.08348e-22
917.536,0.000445454,1.39159e-22
917.736,0.00105454,3.25323e-22
917.936,0.000445795,1.3581e-22
918.136,0.000445966,1.34166e-22
918.336,-0.000329751,-9.796630000000001e-23
918.536,0.00033543,9.84112e-23
918.735,0.00230458,6.67711e-22
918.935,0.00136223,3.89766e-22
919.135,8.6042e-05,2.43122e-23
919.335,0.00152992,4.26917e-22
919.535,0.000780567,2.15104e-22
919.735,0.000725313,1.97393e-22
919.935,0.00180989,4.86435e-22
920.134,0.000781548,2.07444e-22
920.334,0.00331394,8.68688e-22
920.534,0.00156164,4.04275e-22
920.734,0.00172939,4.42148e-22
920.934,0.0013958,3.52436e-22
921.134,0.00270639,6.74887e-22
921.333,0.0027076,6.66824e-22
921.533,0.00351777,8.55621e-22
921.733,0.00276581,6.64397e-22
921.933,0.00329756,7.82332e-22
922.133,0.00206992,4.8500699999999995e-22
922.333,0.0024062,5.56835e-22
922.532,0.00257503,5.88542e-22
922.732,0.00369507,8.34104e-22
922.932,0.00254942,5.68388e-22
923.132,0.00255056,5.616269999999999e-22
923.332,0.00406433,8.83916e-22
923.532,0.00465464,9.9982e-22
923.732,0.00353538,7.5004399999999995e-22
923.931,0.00401388,8.41073e-22
924.131,0.0051944,1.07504e-21
924.331,0.00525299,1.07379e-21
924.531,0.00435671,8.79622e-22
924.731,0.0047803,9.5328e-22
924.931,0.00565427,1.1137099999999999e-21
925.13,0.0061634,1.1990799999999999e-21
925.33,0.0065322,1.2552299999999998e-21
925.53,0.00605671,1.14957e-21
925.73,0.00544004,1.01986e-21
925.93,0.00611917,1.13312e-21
926.13,0.00756041,1.38284e-21
926.329,0.0067743,1.22388e-21
926.529,0.00677779,1.20951e-21
926.729,0.00870182,1.53386e-21
926.929,0.00737818,1.28463e-21
927.129,0.00953068,1.63912e-21
927.329,0.00738593,1.25473e-21
927.529,0.00982372,1.64848e-21
927.728,0.00957414,1.58698e-21
927.928,0.0108826,1.78184e-21
928.128,0.0098679,1.5959899999999999e-21
928.328,0.0116884,1.86738e-21
928.528,0.0117515,1.85457e-21
928.728,0.0116158,1.8108199999999997e-21
