9.107599999999993088e+02	6.112064003639292378e-03	3.805809384594527455e-23	1.261595288524594558e-21	5.707457085285265741e-01	-8.263009113225461277e-02
9.107799999999992906e+02	6.651237268903658836e-03	4.141993059407259664e-23	1.371449973769796277e-21	6.204439681334558143e-01	-8.255847883567590806e-02
9.107999999999992724e+02	6.740716597661635355e-03	4.198177341492971193e-23	1.388445969190483736e-21	6.281329564617748051e-01	-8.253109675490932773e-02
9.108199999999992542e+02	6.294177438999800679e-03	3.920500185068329940e-23	1.295111931646192373e-21	5.859086378767374148e-01	-8.255302740055625588e-02
9.108399999999992360e+02	5.847638280337966871e-03	3.642761860836736069e-23	1.201971723180881633e-21	5.437720075670308129e-01	-8.258138215913457536e-02
9.108599999999992178e+02	5.401099121676132195e-03	3.364962360718658380e-23	1.109025027013404802e-21	5.017229222208643424e-01	-8.261775309830954317e-02
9.108799999999991996e+02	4.954559963014298386e-03	3.087101676633841571e-23	1.016271526842430705e-21	4.597612387435156545e-01	-8.266430573353700240e-02
9.108999999999991815e+02	4.714375255785115126e-03	2.937769880686505277e-23	9.659937324440924345e-22	4.370155645577074033e-01	-8.268566608475491631e-02
9.109199999999991633e+02	4.714230680773616976e-03	2.938002999261161926e-23	9.649537581405829318e-22	4.365450801827996941e-01	-8.266642933443957286e-02
9.109399999999991451e+02	4.714086105762117958e-03	2.938236126460206687e-23	9.639149491692532072e-22	4.360751230041701731e-01	-8.264719355656535704e-02
9.109599999999991269e+02	4.713941530750618940e-03	2.938469262282900174e-23	9.628773041739423870e-22	4.356056924082915560e-01	-8.262795875211270680e-02
9.109799999999991087e+02	4.713796955739119922e-03	2.938702406728504177e-23	9.618408218001172340e-22	4.351367877823730246e-01	-8.260872492206217110e-02
9.109999999999990905e+02	4.717880164466742993e-03	2.941571559010149260e-23	9.616672693498755989e-22	4.350582726538837486e-01	-8.258873622304963025e-02
9.110199999999990723e+02	4.726762988275948728e-03	2.947434161913995601e-23	9.624703791278030314e-22	4.354215995174181009e-01	-8.256789227720595647e-02
9.110399999999990541e+02	4.735645812085154463e-03	2.953298011966525667e-23	9.632708042499328385e-22	4.357837118426696188e-01	-8.254705181682531201e-02
9.110599999999990359e+02	4.744528635894360198e-03	2.959163109330497229e-23	9.640685496627903874e-22	4.361446118674463523e-01	-8.252621482323518887e-02
9.110799999999990177e+02	4.753411459703565933e-03	2.965029454168693920e-23	9.648636203049614744e-22	4.365043018259645580e-01	-8.250538127790385534e-02
9.110999999999989996e+02	4.510407373867493519e-03	2.813760584383652872e-23	9.145806157549103588e-22	4.137562705675214558e-01	-8.253142154570858313e-02
9.111199999999989814e+02	3.988318568986032146e-03	2.488335770244923533e-23	8.078705677502881612e-22	3.654806448502303518e-01	-8.262831374167733944e-02
9.111399999999989632e+02	3.466229764104570774e-03	2.162839324512475253e-23	7.013826777139248247e-22	3.173055233977795653e-01	-8.276042343486367248e-02
9.111599999999989450e+02	2.944140959223109401e-03	1.837271237729090991e-23	5.951165824234672008e-22	2.692307418883765346e-01	-8.294645817824253253e-02
9.111799999999989268e+02	2.422052154341648028e-03	1.511631500436714986e-23	4.890719192066319011e-22	2.212561362490802763e-01	-8.322122640475948518e-02
9.111999999999989086e+02	2.365654250315089857e-03	1.476595289804193975e-23	4.771844843452355395e-22	2.158782607177845703e-01	-8.324231674171078676e-02
9.112199999999988904e+02	2.812843992607950462e-03	1.755915518888066507e-23	5.667956593040705860e-22	2.564183562691615403e-01	-8.295404717832421948e-02
9.112399999999988722e+02	3.260033734900811501e-03	2.035297167900216885e-23	6.562190168177633835e-22	2.968734832083561592e-01	-8.273923591394793942e-02
9.112599999999988540e+02	3.707223477193672539e-03	2.314740244946291091e-23	7.454548646077378879e-22	3.372437807485406114e-01	-8.257133109702929907e-02
9.112799999999988358e+02	4.154413219486534012e-03	2.594244758132646576e-23	8.345035099289792637e-22	3.775293878918702384e-01	-8.243520128068837494e-02
9.112999999999988177e+02	4.334989137410509216e-03	2.707304028276422611e-23	8.698660886973515779e-22	3.935274185266818270e-01	-8.237558074063489055e-02
9.113199999999987995e+02	4.234171756076009208e-03	2.644631979867711065e-23	8.487480498673974163e-22	3.839736177600105993e-01	-8.237862560592901229e-02
9.113399999999987813e+02	4.133354374741509199e-03	2.581946107874356083e-23	8.276732371732745996e-22	3.744393724971894488e-01	-8.238280223088079168e-02
9.113599999999987631e+02	4.032536993407009190e-03	2.519246410470303012e-23	8.066415803679877505e-22	3.649246509584776477e-01	-8.238819540495634364e-02
9.113799999999987449e+02	3.931719612072509182e-03	2.456532885829344089e-23	7.856530093105481369e-22	3.554294214120919948e-01	-8.239489860414583866e-02
9.113999999999987267e+02	3.913705278459632050e-03	2.445546448957287463e-23	7.812362255162915344e-22	3.534312684235703106e-01	-8.238059382103912753e-02
9.114199999999987085e+02	3.980988185712099753e-03	2.487862877741184167e-23	7.938367135331088088e-22	3.591317292023784025e-01	-8.234399089453980913e-02
9.114399999999986903e+02	4.048271092964567455e-03	2.530188577233528814e-23	8.064100592234850722e-22	3.648199107927046492e-01	-8.230793509393974361e-02
9.114599999999986721e+02	4.115554000217035158e-03	2.572523548656096143e-23	8.189563074436617400e-22	3.704958334875125825e-01	-8.227239961346222152e-02
9.114799999999986539e+02	4.182836907469502860e-03	2.614867793230772859e-23	8.314755029815815606e-22	3.761595175488675058e-01	-8.223735937034915011e-02
9.114999999999986358e+02	4.426669329246507925e-03	2.767601996278040074e-23	8.790260165661553998e-22	3.976713698945287256e-01	-8.216448095831940801e-02
9.115199999999986176e+02	4.848007923251050795e-03	3.031360746652307842e-23	9.616878072681219938e-22	4.350675640080983730e-01	-8.206505865798008337e-02
9.115399999999985994e+02	5.269346517255593665e-03	3.295177456091083888e-23	1.044176008520917570e-21	4.723852262548631220e-01	-8.197830241205239510e-02
9.115599999999985812e+02	5.690685111260136535e-03	3.559052132239888087e-23	1.126490904791615458e-21	5.096244853277268616e-01	-8.190140101104281811e-02
9.115799999999985630e+02	6.112023705264679405e-03	3.822984782744906823e-23	1.208632780116231073e-21	5.467854697245829732e-01	-8.183231786170852562e-02
9.115999999999985448e+02	6.069768429624615089e-03	3.796972096730254166e-23	1.199023476560338651e-21	5.424382207958972080e-01	-8.181755254027212043e-02
9.116199999999985266e+02	5.572587449169085980e-03	3.486341442140741637e-23	1.099660695934482906e-21	4.974864988407600719e-01	-8.185853950588251049e-02
9.116399999999985084e+02	5.075406468713556871e-03	3.175642433887733508e-23	1.000504177453006578e-21	4.526280898797401808e-01	-8.191149629330174431e-02
9.116599999999984902e+02	4.578225488258027762e-03	2.864875062951018630e-23	9.015535844608484802e-22	4.078628416100878451e-01	-8.198031870155186862e-02
9.116799999999984720e+02	4.081044507802498653e-03	2.554039320309602681e-23	8.028085808120478248e-22	3.631906019593704182e-01	-8.207079887550627895e-02
9.116999999999984539e+02	4.182924790144069288e-03	2.618086808087235874e-23	8.219909963336742841e-22	3.718687267413542386e-01	-8.202709428768495403e-02
9.117199999999984357e+02	4.858557283402770328e-03	3.041298526040375564e-23	9.537634667049868416e-22	4.314825923373360461e-01	-8.187065810562010881e-02
9.117399999999984175e+02	5.534189776661471369e-03	3.464603247688086219e-23	1.085259947233707443e-21	4.909716001285292508e-01	-8.174747016820482770e-02
9.117599999999983993e+02	6.209822269920172409e-03	3.888000985297174484e-23	1.216480889661983338e-21	5.503359544830812577e-01	-8.164668599427693518e-02
9.117799999999983811e+02	6.885454763178873450e-03	4.311491751135536690e-23	1.347426745047841180e-21	6.095758594596433211e-01	-8.156171478251028617e-02
9.117999999999983629e+02	7.364270660886371687e-03	4.611820604937900950e-23	1.439622781659158087e-21	6.512853464226031619e-01	-8.150299526934112748e-02
9.118199999999983447e+02	7.659112514976343725e-03	4.796990354919676541e-23	1.495697865748680311e-21	6.766537144647030155e-01	-8.146171127505896781e-02
9.118399999999983265e+02	7.953954369066316629e-03	4.982200742513317612e-23	1.551654396198816393e-21	7.019684488403444833e-01	-8.142199310999620465e-02
9.118599999999983083e+02	8.248796223156287799e-03	5.167451773075968045e-23	1.607492567632985392e-21	7.272296375971626370e-01	-8.138367295910753363e-02
9.118799999999982901e+02	8.543638077246260704e-03	5.352743451965231340e-23	1.663212574379533400e-21	7.524373686493008861e-01	-8.134660616066702321e-02
9.118999999999982720e+02	8.092898468426638903e-03	5.070904203314971292e-23	1.573821769881622386e-21	7.119969686944459530e-01	-8.135418085703216562e-02
9.119199999999982538e+02	6.961985102083905960e-03	4.362768119669606480e-23	1.352480793664652020e-21	6.118623110538885523e-01	-8.141844144169307906e-02
9.119399999999982356e+02	5.831071735741173018e-03	3.654476315433563775e-23	1.131600113800114185e-21	5.119358914831716456e-01	-8.151542289796764873e-02
9.119599999999982174e+02	4.700158369398440075e-03	2.946028770066421224e-23	9.111789788851602591e-22	4.122173700476465252e-01	-8.166872130970226351e-02
9.119799999999981992e+02	3.569245003055707133e-03	2.237425463025936325e-23	6.912166386530390437e-22	3.127064073266348498e-01	-8.193180005569000723e-02
9.119999999999981810e+02	3.143962380157609964e-03	1.971048358876094546e-23	6.082215566464501607e-22	2.751594322268540727e-01	-8.207168399258490954e-02
9.120199999999981628e+02	3.346907726496073897e-03	2.098511723634234216e-23	6.468072389093319965e-22	2.926155948825818198e-01	-8.197205676914987027e-02
9.120399999999981446e+02	3.549853072834537829e-03	2.226003072983511436e-23	6.853117794512158965e-22	3.100350490237300805e-01	-8.188150571286567647e-02
9.120599999999981264e+02	3.752798419173001762e-03	2.353522410613008631e-23	7.237353112036458173e-22	3.274178547885293611e-01	-8.179856011337438559e-02
9.120799999999981083e+02	3.955743765511466128e-03	2.481069740212143834e-23	7.620779668968427477e-22	3.447640722241316347e-01	-8.172205073070426540e-02
9.120999999999980901e+02	4.131774669904858532e-03	2.591762287200481678e-23	7.951601936755195391e-22	3.597304716188050588e-01	-8.165763772667777864e-02
9.121199999999980719e+02	4.284421399668656739e-03	2.687809184754749058e-23	8.236770234184635347e-22	3.726314853945129069e-01	-8.160218454310042002e-02
9.121399999999980537e+02	4.437068129432454947e-03	2.783877151068598289e-23	8.521335397346843864e-22	3.855052133759712119e-01	-8.154915835766662902e-02
9.121599999999980355e+02	4.589714859196253154e-03	2.879966188918422423e-23	8.805298416057661731e-22	3.983517003424486003e-01	-8.149831725228029455e-02
9.121799999999980173e+02	4.742361588960051361e-03	2.976076301080860782e-23	9.088660278632787360e-22	4.111709910053473194e-01	-8.144945042689644144e-02
9.121999999999979991e+02	4.780526762346577578e-03	3.000356520506677905e-23	9.152248703336839682e-22	4.140477313389586134e-01	-8.142310804618446696e-02
9.122199999999979809e+02	4.721630265856869603e-03	2.963717446942151003e-23	9.030065688396912757e-22	4.085201717430763102e-01	-8.141496404107817497e-02
9.122399999999979627e+02	4.662733769367162495e-03	2.927070279369899510e-23	8.908127978592766888e-22	4.030037097515367650e-01	-8.140712423585438895e-02
9.122599999999979445e+02	4.603837272877455387e-03	2.890415016720893600e-23	8.786435178464203248e-22	3.974983274737205474e-01	-8.139960029356629878e-02
9.122799999999979264e+02	4.544940776387747412e-03	2.853751657925998237e-23	8.664986893145289006e-22	3.920040070458928883e-01	-8.139240448115103721e-02
9.122999999999979082e+02	4.643213521121669456e-03	2.915777033729547945e-23	8.843115451094304793e-22	4.000625430075063216e-01	-8.135340308553273836e-02
9.123199999999978900e+02	4.871512438542099054e-03	3.059476891596158269e-23	9.268243474785921570e-22	4.192953347993150781e-01	-8.129117207579306115e-02
9.123399999999978718e+02	5.099811355962527784e-03	3.203208278349119889e-23	9.692475896281308626e-22	4.384876095477663882e-01	-8.123270540062710321e-02
9.123599999999978536e+02	5.328110273382957382e-03	3.346971198142938408e-23	1.011581418302350710e-21	4.576394336399834395e-01	-8.117751959055652389e-02
9.123799999999978354e+02	5.556409190803386980e-03	3.490765655132488532e-23	1.053825980023350517e-21	4.767508733625637762e-01	-8.112521056935706465e-02
9.123999999999978172e+02	5.588505472974523818e-03	3.511315517992172072e-23	1.058808509514994750e-21	4.790049697045836163e-01	-8.110144323012125067e-02
9.124199999999977990e+02	5.462225098127853305e-03	3.432349230523574570e-23	1.033804502128249967e-21	4.676931567628203057e-01	-8.109984450563578751e-02
9.124399999999977808e+02	5.335944723281182793e-03	3.353365545096103180e-23	1.008851518069218765e-21	4.564044267745145933e-01	-8.109912435738120262e-02
9.124599999999977626e+02	5.209664348434512281e-03	3.274364459414251945e-23	9.839494746400926421e-22	4.451387423271779276e-01	-8.109934661545725731e-02
9.124799999999977445e+02	5.083383973587840901e-03	3.195345971182319189e-23	9.590982892675234989e-22	4.338960660646276057e-01	-8.110058144648923939e-02
9.124999999999977263e+02	4.895553329451343347e-03	3.077616167299980205e-23	9.226970959129112034e-22	4.174281661910010377e-01	-8.111382888792684209e-02
9.125199999999977081e+02	4.659248761001005650e-03	2.929383714395406147e-23	8.772440959258121363e-22	3.968652289968374047e-01	-8.113926679173866230e-02
9.125399999999976899e+02	4.422944192550667952e-03	2.781118657170332644e-23	8.318848666614629484e-22	3.763447136776458257e-01	-8.116957271776137350e-02
9.125599999999976717e+02	4.186639624100331122e-03	2.632820991325616567e-23	7.866192555923930758e-22	3.558665512299986067e-01	-8.120557001495432026e-02
9.125799999999976535e+02	3.950335055649993425e-03	2.484490712561728928e-23	7.414471104211936900e-22	3.354306727545480205e-01	-8.124827880071250341e-02
9.125999999999976353e+02	4.168037779315719032e-03	2.621698726052278312e-23	7.814931260059470767e-22	3.535474902050904644e-01	-8.117206354612371833e-02
9.126199999999976171e+02	4.734558036855683258e-03	2.978367410507783096e-23	8.867889080455265014e-22	4.011833019997961824e-01	-8.102861263797989100e-02
9.126399999999975989e+02	5.301078294395647483e-03	3.335114391944735321e-23	9.918644836062808571e-22	4.487194923834814664e-01	-8.091149145156073530e-02
9.126599999999975807e+02	5.867598551935611709e-03	3.691939680679744490e-23	1.096720212463209630e-21	4.961562241183560262e-01	-8.081307961254891037e-02
9.126799999999975626e+02	6.434118809475576801e-03	4.048843287030319651e-23	1.201356453847584665e-21	5.434936597206473374e-01	-8.072843867337553547e-02
9.126999999999975444e+02	6.367386671845751828e-03	4.007290266521603001e-23	1.187658030053529764e-21	5.372964927962168291e-01	-8.071609207865881874e-02
9.127199999999975262e+02	5.826050447742280904e-03	3.667005011241261439e-23	1.085554977234006170e-21	4.911050717006643640e-01	-8.076026668646296702e-02
9.127399999999975080e+02	5.284714223638809112e-03	3.326644969551904119e-23	9.836633872690548048e-22	4.450093164005203827e-01	-8.081761022821898344e-02
9.127599999999974898e+02	4.743377999535337321e-03	2.986210131596426098e-23	8.819829158422702418e-22	3.990090711270430357e-01	-8.089262684696951755e-02
9.127799999999974716e+02	4.202041775431866397e-03	2.645700487516866678e-23	7.805132191566615216e-22	3.531041803464736728e-01	-8.099213905816882164e-02
9.127999999999974534e+02	4.051514883995109735e-03	2.551205433930112875e-23	7.517696973408149456e-22	3.401006110769846935e-01	-8.101176115051589299e-02
9.128199999999974352e+02	4.186679326299896399e-03	2.636606815189678300e-23	7.760408383959667152e-22	3.510808752903353258e-01	-8.095785928854370983e-02
9.128399999999974170e+02	4.321843768604682195e-03	2.722026912081866499e-23	8.002606519317560430e-22	3.620379189339264503e-01	-8.090606685235746109e-02
9.128599999999973988e+02	4.457008210909468859e-03	2.807465727070939160e-23	8.244292220912890061e-22	3.729717800740991462e-01	-8.085619212858485838e-02
9.128799999999973807e+02	4.592172653214255523e-03	2.892923262621365738e-23	8.485466328903022607e-22	3.838824967195727522e-01	-8.080806595248224422e-02
9.128999999999973625e+02	4.983932618368442334e-03	3.140064316187927862e-23	9.199775999964817767e-22	4.161978662384083760e-01	-8.071363097300965350e-02
9.129199999999973443e+02	5.558634597488307759e-03	3.502532568379168488e-23	1.024992818301330328e-21	4.637067509995218551e-01	-8.060304754526304016e-02
9.129399999999973261e+02	6.133336576608173184e-03	3.865080357625314720e-23	1.129788423653635420e-21	5.111162828609047137e-01	-8.050939752402941352e-02
9.129599999999973079e+02	6.708038555728038609e-03	4.227707694402629056e-23	1.234364774695178983e-21	5.584266240720989760e-01	-8.042833174866226287e-02
9.129799999999972897e+02	7.282740534847904033e-03	4.590414589188279717e-23	1.338722229526005561e-21	6.056379366375649331e-01	-8.035687298335159046e-02
9.129999999999972715e+02	7.009904238819027883e-03	4.418927022583017239e-23	1.287227802599420851e-21	5.823418578959780323e-01	-8.036100890268904617e-02
9.130199999999972533e+02	6.147807935242571679e-03	3.875901260451287824e-23	1.127746082303966183e-21	5.101923276343143243e-01	-8.043012577511354788e-02
9.130399999999972351e+02	5.285711631666115476e-03	3.332756222373368021e-23	9.685950212912041800e-22	4.381923876321407452e-01	-8.052833859286556706e-02
9.130599999999972169e+02	4.423615328089658405e-03	2.789491892634700978e-23	8.097740812026079245e-22	3.663417943360598450e-01	-8.067263979437033772e-02
9.130799999999971988e+02	3.561519024513201334e-03	2.246108255519362747e-23	6.512827244915321896e-22	2.946403045599691461e-01	-8.089645207957518735e-02
9.130999999999971806e+02	3.374592183844763674e-03	2.128454531097722397e-23	6.164578386691127488e-22	2.788855262139066093e-01	-8.094670928060820891e-02
9.131199999999971624e+02	3.645375893923319226e-03	2.299498138281499188e-23	6.652305940711555263e-22	3.009503207577907680e-01	-8.083005996355441258e-02
9.131399999999971442e+02	3.916159604001875211e-03	2.470579260289273797e-23	7.139012049134177975e-22	3.229689051028302171e-01	-8.072673926830364888e-02
9.131599999999971260e+02	4.186943314080430328e-03	2.641697902060829368e-23	7.624698380353689410e-22	3.449413547272008884e-01	-8.063416412300794534e-02
9.131799999999971078e+02	4.457727024158986313e-03	2.812854068536392204e-23	8.109366600244910909e-22	3.668677449950797920e-01	-8.055037841653989172e-02
9.131999999999970896e+02	4.977648926240889858e-03	3.141272799497961216e-23	9.045771719133074830e-22	4.092307125735802908e-01	-8.042656425683969434e-02
9.132199999999970714e+02	5.662232392743962901e-03	3.573688874436907668e-23	1.027914445127579401e-21	4.650284949757169106e-01	-8.029866613921887719e-02
9.132399999999970532e+02	6.346815859247035944e-03	4.006199812733436502e-23	1.150994150430017592e-21	5.207097536545399752e-01	-8.019399307999708348e-02
9.132599999999970350e+02	7.031399325750108988e-03	4.438805626878801490e-23	1.273816708062281894e-21	5.762746787273763660e-01	-8.010576609639163959e-02
9.132799999999970169e+02	7.715982792253182898e-03	4.871506329365338450e-23	1.396382537631784667e-21	6.317234600246194320e-01	-8.002961050188883707e-02
9.132999999999969987e+02	7.732023903661279680e-03	4.882169614818422347e-23	1.397829971686330657e-21	6.323782791908959533e-01	-8.000886117051853041e-02
9.133199999999969805e+02	7.317346102497204914e-03	4.620839950684757364e-23	1.321486648785689436e-21	5.978405599106458856e-01	-8.002231114129221279e-02
9.133399999999969623e+02	6.902668301333129280e-03	4.359452864414736606e-23	1.245300694157199284e-21	5.633740340367169308e-01	-8.003979705235786390e-02
9.133599999999969441e+02	6.487990500169054514e-03	4.098008348443761227e-23	1.169271852198114601e-21	5.289785859344270369e-01	-8.006209217754356455e-02
9.133799999999969259e+02	6.073312699004979748e-03	3.836506395206559412e-23	1.093399867690549836e-21	4.946541001432047668e-01	-8.009018080989471766e-02
9.133999999999969077e+02	5.830508709750927172e-03	3.683531448841047518e-23	1.048595353007255624e-21	4.743845377004824448e-01	-8.010179639918268979e-02
9.134199999999968895e+02	5.695629943195307243e-03	3.598714109812116909e-23	1.023272661500360625e-21	4.629285520627631212e-01	-8.010083294461278758e-02
9.134399999999968713e+02	5.560751176639688181e-03	3.513878105540687632e-23	9.980015517963062016e-22	4.514959020326489436e-01	-8.010080071705749649e-02
9.134599999999968531e+02	5.425872410084068252e-03	3.429023433566796194e-23	9.727819404649971385e-22	4.400865498663646957e-01	-8.010176909820954094e-02
9.134799999999968350e+02	5.290993643528449190e-03	3.344150091430278092e-23	9.476137442016391483e-22	4.287004578768215390e-01	-8.010381453764592319e-02
9.134999999999968168e+02	5.355512084664467050e-03	3.385300062767083152e-23	9.581716672064235297e-22	4.334768622441860231e-01	-8.007422499196548138e-02
9.135199999999967986e+02	5.542045016021611772e-03	3.503594678169251652e-23	9.905139603247256466e-22	4.481085156509058698e-01	-8.002639072874728754e-02
9.135399999999967804e+02	5.728577947378756495e-03	3.621915200007056437e-23	1.022788014387372426e-21	4.627092977088472781e-01	-7.998035811191783750e-02
9.135599999999967622e+02	5.915110878735901218e-03	3.740261631689039096e-23	1.054993941060065478e-21	4.772792589355736026e-01	-7.993595683570176025e-02
9.135799999999967440e+02	6.101643810093045940e-03	3.858633976624035682e-23	1.087131851839758651e-21	4.918184497723068205e-01	-7.989303740359210426e-02
9.135999999999967258e+02	6.282782838667985530e-03	3.973620800194439009e-23	1.118241823650028897e-21	5.058926010192730249e-01	-7.985209162791795379e-02
9.136199999999967076e+02	6.460705978738522266e-03	4.086598645306275209e-23	1.148714212565788596e-21	5.196783097647628136e-01	-7.981266286180965785e-02
9.136399999999966894e+02	6.638629118809059003e-03	4.199601219084982811e-23	1.179122100286848531e-21	5.334348381697702202e-01	-7.977426698581280284e-02
9.136599999999966712e+02	6.816552258879594872e-03	4.312628524783319841e-23	1.209465592457663750e-21	5.471622340278470276e-01	-7.973682317705133027e-02
9.136799999999966531e+02	6.994475398950131609e-03	4.425680565654320565e-23	1.239744794563064505e-21	5.608605450603303400e-01	-7.970025883080511520e-02
9.136999999999966349e+02	6.733495053042469654e-03	4.261015330216553417e-23	1.192246647291034472e-21	5.393723832344640146e-01	-7.970624351303223776e-02
9.137199999999966167e+02	6.217600356789880836e-03	3.934984155428916755e-23	1.099757182643918157e-21	4.975301494281085812e-01	-7.974345186069353719e-02
9.137399999999965985e+02	5.701705660537292886e-03	3.608881399476324639e-23	1.007458712052427594e-21	4.557743213325182174e-01	-7.979103320241942576e-02
9.137599999999965803e+02	5.185810964284704935e-03	3.282707052934195276e-23	9.153509252919214431e-22	4.141047586020652482e-01	-7.985208029799917284e-02
9.137799999999965621e+02	4.669916268032116118e-03	2.956461106377130490e-23	8.234335126046619946e-22	3.725213211023490900e-01	-7.993105108013820459e-02
9.137999999999965439e+02	4.353791105976109917e-03	2.756628823228416976e-23	7.668943786179120117e-22	3.469430168867433939e-01	-7.998366660180966647e-02
