wavelength_nm,If,abs_xs
949.91,-3.71838e-05,-4.4746699999999996e-21
949.935,-3.71871e-05,-4.44014e-21
949.96,0.00010068,1.1927399999999999e-20
949.985,2.18062e-05,2.56318e-21
950.01,8.12454e-05,9.4754e-21
950.035,-1.75302e-05,-2.02854e-21
950.06,0.000139627,1.60311e-20
950.085,-5.68805e-05,-6.4797399999999994e-21
950.11,2.18158e-05,2.46584e-21
950.135,4.12788e-05,4.62934e-21
950.16,-1.75381e-05,-1.95152e-21
950.185,-7.65819e-05,-8.45506e-21
950.21,2.14129e-06,2.34566e-22
950.235,0.000139716,1.51857e-20
950.26,2.18278e-05,2.35397e-21
950.285,6.07731e-05,6.5028099999999994e-21
950.31,2.14207e-06,2.27418e-22
950.335,6.07841e-05,6.40296e-21
950.36,-3.72441e-05,-3.89268e-21
950.385,2.14265e-06,2.22199e-22
950.41,2.18396e-05,2.2471799999999998e-21
950.435,-7.66511e-05,-7.825509999999999e-21
950.46,-1.75571e-05,-1.77848e-21
950.485,2.18454e-05,2.1956299999999997e-21
950.51,0.000100879,1.0060099999999998e-20
950.535,-5.6973e-05,-5.63729e-21
950.56,0.000100898,9.905669999999999e-21
950.585,2.14419e-06,2.08866e-22
950.61,-1.75666e-05,-1.69784e-21
950.635,-1.75683e-05,-1.68476e-21
950.66,0.000139931,1.3314499999999998e-20
950.685,-5.70044e-05,-5.38176e-21
950.71,-1.75731e-05,-1.6461399999999999e-21
950.735,-5.70149e-05,-5.29921e-21
950.76,-5.70201e-05,-5.25841e-21
950.785,-3.73016e-05,-3.41317e-21
950.81,8.14815e-05,7.397639999999999e-21
950.835,-1.75812e-05,-1.58375e-21
950.86,2.18755e-05,1.95524e-21
950.885,-3.73153e-05,-3.3092799999999997e-21
950.909,6.09113e-05,5.35981e-21
950.934,2.18815e-05,1.91044e-21
950.959,-1.75892e-05,-1.52373e-21
950.984,-5.70673e-05,-4.90516e-21
951.009,4.14106e-05,3.5317e-21
951.034,4.14144e-05,3.50452e-21
951.059,6.09449e-05,5.1170599999999995e-21
951.084,6.09505e-05,5.07769e-21
951.109,-1.75989e-05,-1.4547299999999999e-21
951.134,0.000199856,1.63915e-20
951.159,2.14872e-06,1.74859e-22
951.184,2.14892e-06,1.7351399999999999e-22
951.209,2.14912e-06,1.72179e-22
951.234,-7.68761e-05,-6.1110899999999996e-21
951.259,2.14952e-06,1.6954099999999999e-22
951.284,8.1624e-05,6.3879199999999994e-21
951.309,4.14564e-05,3.2191499999999997e-21
951.334,4.14603e-05,3.1943999999999998e-21
951.359,6.10126e-05,4.66428e-21
951.384,-3.73843e-05,-2.83572e-21
951.409,8.16624e-05,6.1461599999999996e-21
951.434,8.16702e-05,6.09893e-21
951.459,2.19242e-05,1.6245099999999999e-21
951.484,4.14839e-05,3.0499099999999998e-21
951.509,-1.76253e-05,-1.28574e-21
951.534,8.1701e-05,5.9135999999999996e-21
951.559,6.10586e-05,4.38511e-21
951.584,-3.74124e-05,-2.666e-21
951.609,-3.74159e-05,-2.6455099999999998e-21
951.634,-1.76334e-05,-1.23708e-21
951.659,6.10811e-05,4.25187e-21
951.684,-3.74262e-05,-2.58499e-21
951.709,-1.76383e-05,-1.20879e-21
951.734,-7.70197e-05,-5.23729e-21
951.759,4.15263e-05,2.80181e-21
951.784,6.11097e-05,4.09107e-21
951.809,2.19529e-05,1.45824e-21
951.834,2.15415e-06,1.41979e-22
951.859,-1.76483e-05,-1.1541499999999999e-21
951.884,2.15456e-06,1.39807e-22
951.909,2.15477e-06,1.38734e-22
951.934,2.15497e-06,1.37669e-22
951.959,-5.72754e-05,-3.63058e-21
951.984,2.15538e-06,1.35564e-22
952.009,0.000121039,7.553689999999999e-21
952.034,4.15697e-05,2.5740799999999998e-21
952.059,-7.71149e-05,-4.73801e-21
952.084,-3.7483e-05,-2.2850999999999998e-21
952.108,2.15641e-06,1.30441e-22
952.133,-3.74902e-05,-2.25017e-21
952.158,-1.76685e-05,-1.05223e-21
952.183,2.19842e-05,1.29908e-21
952.208,4.15974e-05,2.43896e-21
952.233,-5.73354e-05,-3.33561e-21
952.258,-5.73408e-05,-3.31002e-21
952.283,2.15784e-06,1.23595e-22
952.308,2.19946e-05,1.2500099999999999e-21
952.333,2.15826e-06,1.21707e-22
952.358,-5.7363e-05,-3.20965e-21
952.383,0.000140838,7.81916e-21
952.408,-5.73742e-05,-3.16063e-21
952.433,-1.76872e-05,-9.6679e-22
952.458,-5.73855e-05,-3.1123599999999998e-21
952.483,6.12739e-05,3.29746e-21
952.508,-7.72489e-05,-4.1248899999999995e-21
952.533,6.12857e-05,3.2470999999999998e-21
952.558,-5.74076e-05,-3.01803e-21
952.583,8.20281e-05,4.2788999999999996e-21
952.608,-3.75589e-05,-1.9440099999999998e-21
952.633,8.20437e-05,4.21356e-21
952.658,4.16697e-05,2.12345e-21
952.683,2.16118e-06,1.09277e-22
952.708,6.13266e-05,3.07684e-21
952.733,0.000141028,7.020669999999999e-21
952.758,4.16858e-05,2.05911e-21
952.783,-1.77111e-05,-8.68071e-22
952.808,0.000180383,8.77249e-21
952.833,-5.74687e-05,-2.77317e-21
952.858,2.16266e-06,1.03551e-22
952.883,2.20438e-05,1.0472999999999999e-21
952.908,8.21317e-05,3.8718e-21
952.933,2.20481e-05,1.0313199999999999e-21
952.958,-5.74969e-05,-2.6686099999999997e-21
952.983,4.17227e-05,1.9214699999999998e-21
953.008,2.16393e-06,9.88836e-23
953.033,0.00012152,5.50996e-21
953.058,2.2059e-05,9.92443e-22
953.083,-5.75251e-05,-2.56802e-21
953.108,4.17432e-05,1.8490399999999997e-21
953.133,2.165e-06,9.515650000000001e-23
953.158,0.000101896,4.44385e-21
953.183,0.000101906,4.40984e-21
953.208,-3.76471e-05,-1.6165e-21
953.233,-7.74674e-05,-3.3005299999999997e-21
953.258,-3.76545e-05,-1.59185e-21
953.283,-1.77459e-05,-7.444019999999999e-22
953.307,-1.77477e-05,-7.38707e-22
953.332,-1.77494e-05,-7.33056e-22
953.357,8.22771e-05,3.3717299999999997e-21
953.382,-7.75131e-05,-3.1518999999999997e-21
953.407,4.17925e-05,1.6862299999999999e-21
953.432,4.17966e-05,1.67333e-21
953.457,-3.76841e-05,-1.4970099999999999e-21
953.482,4.18048e-05,1.64784e-21
953.507,-1.77617e-05,-6.94697e-22
953.532,0.000102047,3.9603499999999996e-21
