9.27529e+02	1.97249e-02	1.48564e-22	1.62438e-21
9.27728e+02	2.06081e-02	1.55383e-22	1.68013e-21
9.27928e+02	2.15108e-02	1.62365e-22	1.73618e-21
9.28128e+02	2.31021e-02	1.74565e-22	1.84597e-21
9.28328e+02	2.28170e-02	1.72596e-22	1.80497e-21
9.28528e+02	2.37224e-02	1.79638e-22	1.85784e-21
9.28728e+02	2.53919e-02	1.92489e-22	1.96873e-21
9.28927e+02	2.61697e-02	1.98599e-22	2.00879e-21
9.29127e+02	2.66311e-02	2.02318e-22	2.02380e-21
9.29327e+02	2.76716e-02	2.10450e-22	2.08190e-21
9.29527e+02	2.85080e-02	2.17044e-22	2.12345e-21
9.29727e+02	2.83000e-02	2.15693e-22	2.08695e-21
9.29927e+02	2.97359e-02	2.26881e-22	2.17101e-21
9.30126e+02	2.98267e-02	2.27819e-22	2.15596e-21
9.30326e+02	3.08906e-02	2.36199e-22	2.21064e-21
9.30526e+02	3.16002e-02	2.41885e-22	2.23893e-21
9.30726e+02	3.21608e-02	2.46442e-22	2.25600e-21
9.30926e+02	3.30974e-02	2.53891e-22	2.29863e-21
9.31126e+02	3.35658e-02	2.57761e-22	2.30800e-21
9.31326e+02	3.40167e-02	2.61505e-22	2.31579e-21
9.31525e+02	3.40366e-02	2.61939e-22	2.29415e-21
9.31725e+02	3.52204e-02	2.71342e-22	2.35040e-21
9.31925e+02	3.42830e-02	2.64403e-22	2.26515e-21
9.32125e+02	3.55624e-02	2.74565e-22	2.32640e-21
9.32325e+02	3.58277e-02	2.76911e-22	2.32054e-21
9.32525e+02	3.70162e-02	2.86404e-22	2.37378e-21
9.32724e+02	3.67374e-02	2.84552e-22	2.33259e-21
9.32924e+02	3.69858e-02	2.86784e-22	2.32513e-21
9.33124e+02	3.62730e-02	2.81559e-22	2.25777e-21
9.33324e+02	3.86909e-02	3.00650e-22	2.38447e-21
9.33524e+02	3.92241e-02	3.05121e-22	2.39345e-21
9.33724e+02	3.82470e-02	2.97839e-22	2.31079e-21
9.33923e+02	3.84412e-02	2.99672e-22	2.29959e-21
9.34123e+02	3.81440e-02	2.97674e-22	2.25930e-21
9.34323e+02	3.93413e-02	3.07347e-22	2.30724e-21
9.34523e+02	3.83239e-02	2.99720e-22	2.22542e-21
9.34723e+02	3.96743e-02	3.10614e-22	2.28114e-21
9.34923e+02	4.00036e-02	3.13527e-22	2.27742e-21
9.35122e+02	3.96305e-02	3.10936e-22	2.23397e-21
9.35322e+02	3.98454e-02	3.12957e-22	2.22399e-21
9.35522e+02	3.93388e-02	3.09309e-22	2.17412e-21
9.35722e+02	4.02770e-02	3.17025e-22	2.20409e-21
9.35922e+02	4.06639e-02	3.20413e-22	2.20339e-21
9.36122e+02	3.99293e-02	3.14961e-22	2.14234e-21
9.36321e+02	3.97642e-02	3.13994e-22	2.11254e-21
9.36521e+02	4.05907e-02	3.20864e-22	2.13529e-21
9.36721e+02	4.15327e-02	3.28661e-22	2.16341e-21
9.36921e+02	4.15781e-02	3.29373e-22	2.14455e-21
9.37121e+02	4.05935e-02	3.21917e-22	2.07324e-21
9.37321e+02	4.13845e-02	3.28540e-22	2.09294e-21
9.37521e+02	4.20418e-02	3.34115e-22	2.10537e-21
9.37720e+02	4.18399e-02	3.32866e-22	2.07475e-21
9.37920e+02	4.23653e-02	3.37406e-22	2.08025e-21
9.38120e+02	4.28712e-02	3.41800e-22	2.08451e-21
9.38320e+02	4.33212e-02	3.45756e-22	2.08581e-21
9.38520e+02	4.35992e-02	3.48347e-22	2.07869e-21
9.38720e+02	4.30322e-02	3.44183e-22	2.03162e-21
9.38919e+02	4.38673e-02	3.51237e-22	2.05083e-21
9.39119e+02	4.45488e-02	3.57074e-22	2.06238e-21
9.39319e+02	4.51553e-02	3.62321e-22	2.07007e-21
9.39519e+02	4.48957e-02	3.60622e-22	2.03810e-21
9.39719e+02	4.47136e-02	3.59543e-22	2.01006e-21
9.39919e+02	4.55516e-02	3.66672e-22	2.02779e-21
9.40118e+02	4.63937e-02	3.73848e-22	2.04518e-21
9.40318e+02	4.60011e-02	3.71079e-22	2.00814e-21
9.40518e+02	4.59940e-02	3.71418e-22	1.98830e-21
9.40718e+02	4.63734e-02	3.74880e-22	1.98522e-21
9.40918e+02	4.65793e-02	3.76946e-22	1.97466e-21
9.41118e+02	4.70951e-02	3.81525e-22	1.97713e-21
9.41317e+02	4.74760e-02	3.85021e-22	1.97378e-21
9.41517e+02	4.84000e-02	3.92932e-22	1.99267e-21
9.41717e+02	4.86855e-02	3.95670e-22	1.98498e-21
9.41917e+02	4.89120e-02	3.97934e-22	1.97488e-21
9.42117e+02	4.91788e-02	4.00530e-22	1.96641e-21
9.42317e+02	4.92128e-02	4.01232e-22	1.94871e-21
9.42516e+02	5.06661e-02	4.13521e-22	1.98683e-21
9.42716e+02	5.13626e-02	4.19651e-22	1.99465e-21
9.42916e+02	5.21965e-02	4.26917e-22	2.00743e-21
9.43116e+02	5.30898e-02	4.34685e-22	2.02204e-21
9.43316e+02	5.36335e-02	4.39603e-22	2.02301e-21
9.43516e+02	5.41390e-02	4.44217e-22	2.02235e-21
9.43715e+02	5.52699e-02	4.53978e-22	2.04466e-21
9.43915e+02	5.57381e-02	4.58310e-22	2.04207e-21
9.44115e+02	5.65588e-02	4.65552e-22	2.05215e-21
9.44315e+02	5.75764e-02	4.74431e-22	2.06893e-21
9.44515e+02	6.02020e-02	4.96592e-22	2.14242e-21
9.44715e+02	6.10472e-02	5.04097e-22	2.15157e-21
9.44914e+02	6.09133e-02	5.03526e-22	2.12618e-21
9.45114e+02	6.35848e-02	5.26165e-22	2.19806e-21
9.45314e+02	6.45140e-02	5.34421e-22	2.20873e-21
9.45514e+02	6.42448e-02	5.32754e-22	2.17835e-21
9.45714e+02	6.61982e-02	5.49535e-22	2.22301e-21
9.45914e+02	6.83103e-02	5.67669e-22	2.27190e-21
9.46113e+02	7.03679e-02	5.85387e-22	2.31785e-21
9.46313e+02	7.03384e-02	5.85762e-22	2.29464e-21
9.46513e+02	7.21244e-02	6.01270e-22	2.33032e-21
9.46713e+02	7.21963e-02	6.02507e-22	2.31027e-21
9.46913e+02	7.37493e-02	6.16118e-22	2.33734e-21
9.47113e+02	7.40398e-02	6.19200e-22	2.32406e-21
9.47312e+02	7.53591e-02	6.30899e-22	2.34281e-21
9.47512e+02	7.60668e-02	6.37497e-22	2.34217e-21
9.47712e+02	7.72904e-02	6.48437e-22	2.35707e-21
9.47912e+02	7.68512e-02	6.45433e-22	2.32125e-21
9.48112e+02	7.70872e-02	6.48100e-22	2.30612e-21
9.48312e+02	7.62899e-02	6.42075e-22	2.26045e-21
9.48511e+02	7.69629e-02	6.48423e-22	2.25861e-21
9.48711e+02	7.81338e-02	6.58983e-22	2.27107e-21
9.48911e+02	7.75759e-02	6.54968e-22	2.23333e-21
9.49111e+02	7.74352e-02	6.54470e-22	2.20801e-21
9.49311e+02	7.70752e-02	6.52116e-22	2.17679e-21
9.49511e+02	7.70735e-02	6.52789e-22	2.15599e-21
9.49710e+02	7.57566e-02	6.42313e-22	2.09896e-21
9.49910e+02	7.62730e-02	6.47373e-22	2.09314e-21
9.50110e+02	7.62073e-02	6.47497e-22	2.07143e-21
9.50310e+02	7.59433e-02	6.45934e-22	2.04461e-21
9.50510e+02	7.78182e-02	6.62579e-22	2.07516e-21
9.50710e+02	7.68942e-02	6.55402e-22	2.03102e-21
9.50909e+02	7.72113e-02	6.58797e-22	2.02002e-21
9.51109e+02	7.73282e-02	6.60490e-22	2.00386e-21
9.51309e+02	7.75055e-02	6.62702e-22	1.98938e-21
9.51509e+02	7.82070e-02	6.69404e-22	1.98834e-21
9.51709e+02	7.80034e-02	6.68364e-22	1.96435e-21
