wavelength_nm,If,abs_xs
929.967,-0.000244423,-1.1552099999999999e-21
930.047,-5.64289e-05,-2.64098e-22
930.126,0.000758947,3.51739e-21
930.206,-0.000119224,-5.4716699999999995e-22
930.286,-0.000119275,-5.4206199999999995e-22
930.366,-0.000339128,-1.5262e-21
930.446,0.000477482,2.1279099999999997e-21
930.526,-8.79937e-05,-3.88327e-22
930.606,0.000635062,2.77532e-21
930.686,0.000666766,2.8854899999999997e-21
930.766,0.000100684,4.31478e-22
930.846,-0.000182565,-7.74759e-22
930.926,-0.000277105,-1.16452e-21
931.006,-0.00030872,-1.28476e-21
931.086,0.000415993,1.71434e-21
931.166,-0.000214387,-8.7491e-22
931.246,-0.000403714,-1.63153e-21
931.326,-2.5242e-05,-1.01019e-22
931.405,0.000227276,9.007189999999999e-22
931.485,0.000227372,8.92342e-22
931.565,0.000480208,1.8663e-21
931.645,-0.000278127,-1.0704199999999999e-21
931.725,-5.69139e-05,-2.16915e-22
931.805,-8.8568e-05,-3.34279e-22
931.885,-8.86038e-05,-3.31167e-22
931.965,-2.5325e-05,-9.37362e-23
932.045,-0.000278691,-1.0215099999999999e-21
932.125,-0.000120394,-4.37007e-22
932.205,0.000228209,8.20318e-22
932.285,0.000164888,5.8695199999999995e-22
932.365,0.000133234,4.69672e-22
932.445,0.000101553,3.54518e-22
932.525,0.000101594,3.51223e-22
932.604,-0.000120693,-4.13207e-22
932.684,0.00067361,2.28381e-21
932.764,-2.54293e-05,-8.53802e-23
932.844,0.000610558,2.03011e-21
932.924,-0.00034358,-1.13134e-21
933.004,0.000101842,3.32097e-22
933.084,-2.54708e-05,-8.22529e-23
933.164,-0.000248447,-7.94541e-22
933.244,-0.000280418,-8.88103e-22
933.324,0.000420807,1.3198199999999999e-21
933.404,-2.55136e-05,-7.924650000000001e-23
933.484,0.000389242,1.1973e-21
933.564,0.000325564,9.91741e-22
933.644,0.000485358,1.4642099999999999e-21
933.724,-8.94458e-05,-2.67226e-22
933.804,-0.000121442,-3.59309e-22
933.883,-0.000249381,-7.30706e-22
933.963,-8.956e-05,-2.5988e-22
934.043,0.000486375,1.3976999999999999e-21
934.123,-0.000185667,-5.28395e-22
934.203,0.000486774,1.37194e-21
934.283,0.000390857,1.09096e-21
934.363,-0.000121795,-3.36669e-22
934.443,-0.000185972,-5.09107e-22
934.523,0.000102647,2.78287e-22
934.603,-0.000218219,-5.85906e-22
934.683,0.000102735,2.73175e-22
934.763,-0.000250524,-6.59719e-22
934.843,-0.000218495,-5.69824e-22
934.923,0.000199294,5.14734e-22
935.003,0.000231537,5.92244e-22
935.082,0.000489003,1.23875e-21
935.162,0.000392651,9.85076e-22
935.242,-0.000154554,-3.84005e-22
935.322,0.00039299,9.6701e-22
935.402,6.44547e-06,1.57072e-23
935.482,0.000490036,1.18268e-21
935.562,-0.000122561,-2.92945e-22
935.642,0.000780837,1.8483799999999998e-21
935.722,-0.000348616,-8.172879999999999e-22
935.802,0.000490856,1.13967e-21
935.882,-0.000251996,-5.79454e-22
935.962,0.000361993,8.24374e-22
936.042,-0.000155205,-3.50049e-22
936.122,3.88174e-05,8.67065e-23
