wavelength_nm,If,abs_xs
914.938,0.00496176,8.585099999999999e-21
915.088,0.00361693,6.179e-21
915.238,0.00404513,6.82309e-21
915.388,0.00443079,7.379079999999999e-21
915.538,0.00473116,7.77972e-21
915.688,0.00409072,6.64159e-21
915.838,0.00449812,7.21076e-21
915.988,0.00415694,6.57967e-21
916.137,0.00321636,5.0266299999999995e-21
916.287,0.00261785,4.03962e-21
916.437,0.00328225,5.00095e-21
916.587,0.00366858,5.5190699999999995e-21
916.737,0.00199863,2.9688599999999997e-21
916.887,0.00285624,4.18931e-21
917.037,0.00292129,4.23075e-21
917.187,0.00296497,4.2399199999999996e-21
917.337,0.0038021,5.36855e-21
917.486,0.00225872,3.14916e-21
917.636,0.00165857,2.28332e-21
917.786,0.00339752,4.6184499999999995e-21
917.936,0.00238948,3.20731e-21
918.086,0.00249753,3.3102099999999997e-21
918.236,0.00269158,3.52258e-21
918.386,0.00252047,3.2572e-21
918.536,0.00305857,3.90295e-21
918.685,0.00235,2.96111e-21
918.835,0.0014044,1.7474099999999997e-21
918.985,0.00181358,2.22822e-21
919.135,0.00297622,3.6108e-21
919.285,0.00342917,4.10817e-21
919.435,0.00170758,2.02006e-21
919.585,0.00269898,3.15287e-21
919.735,0.00205343,2.36871e-21
919.885,0.0015799,1.79966e-21
920.034,0.00209783,2.35973e-21
920.184,0.00259453,2.8819199999999998e-21
920.334,0.00229333,2.51549e-21
920.484,0.00125817,1.36279e-21
920.634,0.00147445,1.5771e-21
920.784,0.00238191,2.5158999999999997e-21
920.934,0.00151859,1.5839899999999999e-21
921.084,0.00225378,2.32147e-21
921.233,0.00145474,1.47973e-21
921.383,0.00214715,2.1567799999999997e-21
921.533,0.00247229,2.4524e-21
921.683,0.00264621,2.59219e-21
921.833,0.00117529,1.13695e-21
921.983,0.00230157,2.19873e-21
922.133,0.00251892,2.3764e-21
922.283,0.000656478,6.11621e-22
922.433,0.00148029,1.36197e-21
922.582,0.00239138,2.1728599999999998e-21
922.732,0.0012644,1.13457e-21
922.882,0.000570589,5.05631e-22
923.032,0.00204659,1.79105e-21
923.182,0.000549276,4.7471799999999995e-22
923.332,0.00217833,1.85926e-21
923.482,0.00137522,1.1592e-21
923.632,0.00224502,1.86888e-21
923.781,0.00115878,9.526579999999999e-22
923.931,0.00126792,1.0294499999999999e-21
924.081,0.00165998,1.33106e-21
924.231,0.00261816,2.0733499999999998e-21
924.381,0.00211835,1.65675e-21
924.531,0.00207558,1.6031799999999999e-21
924.681,0.00170593,1.3013399999999999e-21
924.831,0.00100912,7.60255e-22
924.981,0.00177258,1.3189099999999999e-21
925.13,0.00190411,1.3992399999999999e-21
