wavelength_nm,If,abs_xs
919.935,0.000623757,1.41809e-21
920.034,0.00123779,2.78762e-21
920.134,-0.000501463,-1.11872e-21
920.234,0.00103407,2.28524e-21
920.334,1.02455e-05,2.24292e-23
920.434,0.00257204,5.5777499999999996e-21
920.534,-0.000194779,-4.18432e-22
920.634,-0.000912794,-1.94248e-21
920.734,-0.00101579,-2.14138e-21
920.834,-0.000605636,-1.26475e-21
920.934,0.000318355,6.5858e-22
921.034,0.00237324,4.86345e-21
921.134,-0.000503621,-1.02238e-21
921.233,0.000113109,2.27466e-22
921.333,-0.00112127,-2.23376e-21
921.433,-0.000401375,-7.92111e-22
921.533,-0.000710447,-1.38892e-21
921.633,-0.00163783,-3.1719499999999997e-21
921.733,0.00145305,2.78773e-21
921.833,-0.00102067,-1.93985e-21
921.933,0.00135116,2.54393e-21
922.033,0.000629448,1.17401e-21
922.133,0.000629723,1.1635299999999999e-21
922.233,-9.29499e-05,-1.70135e-22
922.333,-0.000712965,-1.2928e-21
922.433,-0.000196407,-3.5280799999999997e-22
922.532,0.000527425,9.3856e-22
922.632,-0.000196583,-3.46553e-22
922.732,0.000320894,5.6041e-22
922.832,-0.000403884,-6.98751e-22
922.932,0.000321176,5.504679999999999e-22
923.032,-0.00102616,-1.74232e-21
923.132,0.00187698,3.15718e-21
923.232,0.000632866,1.05457e-21
923.332,-0.00102758,-1.69632e-21
923.432,0.00104881,1.7152e-21
923.532,0.00156872,2.5415199999999997e-21
923.632,-9.35395e-05,-1.50132e-22
923.732,-0.00165334,-2.62889e-21
923.831,0.0003225,5.08007e-22
923.931,0.00042673,6.65925e-22
924.031,-0.000197842,-3.0586e-22
924.131,-0.000197934,-3.0315099999999998e-22
924.231,-0.000198026,-3.0046599999999998e-22
924.331,0.00115743,1.7398199999999997e-21
924.431,0.00147094,2.1905e-21
924.531,-0.000198302,-2.92558e-22
924.631,0.00136788,1.9992699999999998e-21
924.731,0.00293555,4.25062e-21
924.831,-0.000198579,-2.84863e-22
924.931,-0.000616935,-8.76767e-22
925.031,-0.000198768,-2.79856e-22
925.13,-0.00124554,-1.73736e-21
925.23,-0.00145556,-2.0114299999999997e-21
925.33,-0.00103717,-1.4199399999999999e-21
925.43,0.000639367,8.67194e-22
925.53,-0.00124787,-1.6767999999999999e-21
925.63,-0.0013534,-1.8017099999999998e-21
925.73,-0.000724266,-9.55228e-22
925.83,-0.000934636,-1.2212399999999999e-21
925.93,-0.00135533,-1.7545e-21
926.03,0.000641209,8.22355e-22
926.13,-0.00135666,-1.72379e-21
926.23,0.000536596,6.7548e-22
926.329,-0.000515807,-6.4329e-22
926.429,-0.00104265,-1.28829e-21
926.529,0.000221278,2.70874e-22
926.629,-0.000832835,-1.0100599999999999e-21
926.729,-0.000516825,-6.20995e-22
926.829,0.000116079,1.38183e-22
926.929,-0.000200587,-2.36572e-22
927.029,0.00074993,8.76281e-22
927.129,0.000116248,1.34577e-22
927.229,-0.000200884,-2.30405e-22
927.329,0.000222143,2.52431e-22
927.429,-0.000836094,-9.41299e-22
927.529,0.000328251,3.66136e-22
927.628,0.000858111,9.48301e-22
927.728,0.000328576,3.59754e-22
927.828,-0.000731708,-7.93733e-22
927.928,-0.000625974,-6.727619999999999e-22
928.028,-0.000201682,-2.14754e-22
928.128,-0.00137001,-1.44534e-21
928.228,-0.00105193,-1.09951e-21
928.328,1.06336e-05,1.10121e-23
928.428,-0.000840253,-8.621259999999999e-22
928.528,-9.57699e-05,-9.735610000000001e-23
928.628,0.000223582,2.25188e-22
928.728,0.00203455,2.0302599999999998e-21
928.828,0.00267504,2.64479e-21
928.927,0.0011836,1.1594199999999999e-21
929.027,-0.000736124,-7.14442e-22
929.127,-0.000736492,-7.08211e-22
929.227,-0.000950442,-9.05525e-22
929.327,-0.0013783,-1.3010599999999999e-21
929.427,-0.00159282,-1.48972e-21
929.527,-9.62582e-05,-8.919860000000001e-23
929.627,0.00172286,1.58181e-21
929.727,-0.00105993,-9.64195e-22
929.827,0.000867652,7.82022e-22
929.927,0.00140393,1.25373e-21
930.027,-0.000418179,-3.70006e-22
930.126,0.00054711,4.79633e-22
930.226,0.000332739,2.8902e-22
930.326,-0.000204041,-1.75603e-22
930.426,0.000440527,3.75644e-22
930.526,0.000655748,5.54029e-22
930.626,-0.00117233,-9.813839999999999e-22
930.726,-0.000957709,-7.94355e-22
930.826,0.000979713,8.05144e-22
