wavelength_nm,If,abs_xs
939.919,-2.74604e-05,-4.22781e-22
939.969,1.82285e-05,2.78195e-22
940.018,-2.74763e-05,-4.15667e-22
940.068,-2.74843e-05,-4.1215599999999997e-22
940.118,-7.32288e-05,-1.08856e-21
940.168,1.82497e-05,2.68915e-22
940.218,1.8255e-05,2.66644e-22
940.268,1.82602e-05,2.64393e-22
940.318,-2.75241e-05,-3.9504699999999997e-22
940.368,0.000110379,1.57041e-21
940.418,0.000110409,1.5571399999999999e-21
940.468,6.38567e-05,8.92734e-22
940.518,-7.33952e-05,-1.01713e-21
940.568,-7.34165e-05,-1.0085499999999999e-21
940.618,0.000110535,1.50521e-21
940.668,-7.34592e-05,-9.91608e-22
940.718,-7.34805e-05,-9.83245e-22
940.768,6.39673e-05,8.48484e-22
940.818,-7.35232e-05,-9.66734e-22
940.868,-7.35446e-05,-9.58584e-22
940.918,0.00015617,2.01778e-21
940.968,-2.76269e-05,-3.5383899999999997e-22
941.018,1.83391e-05,2.32836e-22
941.068,-2.76429e-05,-3.47901e-22
941.118,-2.7651e-05,-3.44969e-22
941.168,-7.36732e-05,-9.11127e-22
941.218,1.83604e-05,2.25088e-22
941.267,0.000110954,1.34838e-21
941.317,1.83712e-05,2.21313e-22
941.367,-2.76913e-05,-3.30685e-22
941.417,-2.76994e-05,-3.27901e-22
941.467,-2.77075e-05,-3.25141e-22
941.517,-2.77156e-05,-3.22404e-22
941.567,-7.38454e-05,-8.51534e-22
941.617,-2.77318e-05,-3.17e-22
941.667,1.84087e-05,2.08598e-22
941.717,1.84141e-05,2.06843e-22
941.767,-2.77565e-05,-3.09071e-22
941.817,-2.77649e-05,-3.06475e-22
941.867,1.8431e-05,2.01675e-22
941.917,-7.40004e-05,-8.02681e-22
941.967,6.442e-05,6.92685e-22
942.017,-2.77982e-05,-2.96304e-22
942.067,6.44578e-05,6.81088e-22
942.117,0.000111512,1.1680399999999999e-21
942.167,-2.78226e-05,-2.88895e-22
942.217,1.84691e-05,1.90106e-22
942.267,-7.41524e-05,-7.5663e-22
942.317,1.84799e-05,1.86925e-22
942.367,-7.41959e-05,-7.43972e-22
942.417,-2.78635e-05,-2.76963e-22
942.466,-7.42394e-05,-7.3152799999999995e-22
942.516,-7.42613e-05,-7.25386e-22
