wavelength_nm,If,abs_xs
914.938,0.000968846,1.62608e-21
915.088,-0.000693785,-1.1496899999999999e-21
915.238,0.000114114,1.86709e-22
915.388,0.000114179,1.84453e-22
915.538,0.000542644,8.65542e-22
915.688,0.000114314,1.80031e-22
915.838,-0.000171564,-2.6678e-22
915.988,-0.000410088,-6.29628e-22
916.137,-0.000314901,-4.77379e-22
916.287,-0.00026735,-4.00178e-22
916.437,-0.00041081,-6.07156e-22
916.587,-0.00117579,-1.71584e-21
916.737,-0.000793902,-1.1439399999999999e-21
916.887,0.000258416,3.6766e-22
917.037,-7.66112e-05,-1.07625e-22
917.187,-0.000268313,-3.7218299999999998e-22
917.337,-2.87636e-05,-3.93963e-23
917.486,0.000498889,6.74705e-22
917.636,0.00174721,2.33322e-21
917.786,0.000499497,6.58636e-22
917.936,-0.000845835,-1.10129e-21
918.086,0.00107716,1.38486e-21
918.236,-0.000702516,-8.91841e-22
918.386,-0.000414064,-5.19049e-22
918.536,-0.000173432,-2.14675e-22
918.685,0.00103164,1.26094e-21
918.835,0.00030872,3.72603e-22
918.985,-0.00138045,-1.6452e-21
919.135,-0.00123645,-1.4551e-21
919.285,0.000309313,3.59448e-22
919.435,-7.73739e-05,-8.87882e-23
919.585,0.00113233,1.2831e-21
919.735,0.000794119,8.88582e-22
919.885,-0.000416699,-4.60429e-22
920.034,-0.000756345,-8.25258e-22
920.184,-0.00133899,-1.44271e-21
920.334,-0.00133986,-1.42559e-21
920.484,-0.00124358,-1.3066e-21
920.634,-2.91638e-05,-3.0258900000000003e-23
920.784,0.000603143,6.17971e-22
920.934,-2.92018e-05,-2.9546e-23
921.084,-0.000808456,-8.0777199999999995e-22
921.233,-0.000565308,-5.57779e-22
921.383,0.000409634,3.99135e-22
921.533,0.000458721,4.41388e-22
921.683,-0.000273457,-2.59843e-22
921.833,0.00138772,1.30219e-21
921.983,0.00104637,9.69643e-22
922.133,0.000508834,4.65651e-22
922.283,0.000558152,5.04422e-22
922.433,-0.000274367,-2.44869e-22
922.582,0.000264745,2.3334e-22
922.732,-0.000421921,-3.67245e-22
922.882,-0.000814938,-7.00511e-22
923.032,-0.000962871,-8.173809999999999e-22
923.182,-0.00032446,-2.72011e-22
923.332,1.96803e-05,1.6294000000000002e-23
923.482,0.00134881,1.10285e-21
923.632,-0.000866982,-7.00087e-22
923.781,0.000956311,7.6263499999999995e-22
923.931,0.000661013,5.20601e-22
924.081,0.000365287,2.8412499999999997e-22
924.231,0.000167953,1.29016e-22
924.381,0.00011864,9.00054e-23
924.531,1.97892e-05,1.4827e-23
924.681,-0.000475212,-3.5164e-22
924.831,0.00120867,8.83297e-22
924.981,0.000812962,5.86759e-22
925.13,-0.000873086,-6.22356e-22
925.28,-0.00112191,-7.8982899999999995e-22
925.43,-0.000874309,-6.0790599999999995e-22
925.58,-0.00127263,-8.73918e-22
925.73,-0.00117407,-7.9627299999999995e-22
925.88,-0.000328575,-2.20092e-22
926.03,0.000418486,2.76856e-22
926.18,0.000468652,3.06216e-22
926.329,-0.000179605,-1.15905e-22
926.479,-0.000179738,-1.1456e-22
926.629,-0.000279805,-1.7614e-22
926.779,0.000920012,5.7201599999999995e-22
926.929,0.00102074,6.26824e-22
927.079,-0.000681,-4.13039e-22
927.229,0.00147326,8.82554e-22
927.379,0.000972865,5.75616e-22
927.529,0.000471747,2.75683e-22
927.678,-0.000180798,-1.0435599999999999e-22
927.828,-0.000180933,-1.03149e-22
927.978,0.000422498,2.37903e-22
928.128,0.00183219,1.019e-21
928.278,0.000624617,3.43121e-22
928.428,-0.00129049,-7.00198e-22
928.578,-0.000534744,-2.8658e-22
928.728,0.00219105,1.15981e-21
928.877,0.00188963,9.87982e-22
929.027,-0.000586533,-3.02902e-22
929.177,0.000880465,4.49121e-22
929.327,0.000931747,4.69453e-22
929.477,-0.00129738,-6.4566099999999995e-22
929.627,0.00047675,2.34355e-22
929.777,-3.04518e-05,-1.47858e-23
929.927,-3.04747e-05,-1.4615700000000002e-23
930.077,-0.00058965,-2.79336e-22
930.226,-3.05213e-05,-1.4282e-23
930.376,0.000682214,3.15327e-22
930.526,0.000377025,1.72135e-22
930.676,0.0021619,9.74971e-22
930.826,2.04133e-05,9.09345e-24
930.976,-0.000847677,-3.73e-22
931.126,7.15466e-05,3.1098e-23
931.276,-0.000132966,-5.70886e-23
931.425,7.16568e-05,3.03902e-23
931.575,0.00181326,7.59637e-22
931.725,0.001097,4.53963e-22
931.875,-0.000492483,-2.01317e-22
932.025,0.00263882,1.06555e-21
932.175,0.00151054,6.02521e-22
932.325,-0.000287952,-1.13459e-22
932.475,2.05863e-05,8.012630000000001e-24
932.624,0.000999059,3.84123e-22
932.774,-0.00085552,-3.2493199999999997e-22
932.924,-0.000185674,-6.96623e-23
933.074,0.000588419,2.18083e-22
933.224,0.000537221,1.96687e-22
933.374,0.00343272,1.2415099999999999e-21
933.524,0.0028145,1.00556e-21
933.674,0.000538469,1.90047e-22
933.824,0.0031298,1.0912199999999999e-21
933.973,0.000487481,1.679e-22
934.123,-0.000446331,-1.51862e-22
934.273,0.00360453,1.21155e-21
934.423,0.00168411,5.59199e-22
934.573,0.00126927,4.16347e-22
934.723,0.00184297,5.97206e-22
934.873,0.00330323,1.05743e-21
935.023,0.00142868,4.5181299999999995e-22
935.172,-8.34895e-05,-2.60836e-23
935.322,0.00200545,6.18957e-22
935.472,0.00420213,1.28125e-21
935.622,0.002427,7.31056e-22
935.772,0.00216717,6.449e-22
935.922,0.00169742,4.99009e-22
936.072,0.00358622,1.0415499999999999e-21
936.222,0.000808066,2.31853e-22
936.371,0.00170146,4.82295e-22
936.521,0.00133488,3.73819e-22
936.671,0.00180938,5.00584e-22
936.821,0.000810645,2.21569e-22
936.971,0.00270782,7.3118799999999995e-22
937.121,0.00271003,7.22967e-22
937.271,0.00271215,7.14814e-22
937.421,0.00234468,6.1052299999999995e-22
937.57,0.00319219,8.21194e-22
937.72,0.000814534,2.07018e-22
937.87,0.00219154,5.502889999999999e-22
938.02,0.00113376,2.81259e-22
938.17,0.00182397,4.47043e-22
938.32,0.00113557,2.74975e-22
938.47,0.00214554,5.13294e-22
938.62,0.00156265,3.69355e-22
938.77,0.00230866,5.39131e-22
938.919,0.0016717,3.85698e-22
939.069,0.00151318,3.44935e-22
939.219,0.00332742,7.494e-22
939.369,-0.000512339,-1.14005e-22
